lost,cell, sfn,sf, bbUeRef, rnti, mode,modul,mcs1,mcs2, prb,ndf1,ndf2,   tbs1,   tbs2, assBits,harq,cqi,ri,pucchPwr,puschPwr, sinr,dtx,modulation,mcs,prb,bler,    tbs,sr,    bsr,harq, 
    ,  3 , 845, 8, 3000860,13487,     ,64QAM, 28 , 28 ,    ,  Y ,  Y , 36696 , 36696 ,18070464,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 845, 9, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,      0 ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 845, 9, 3000860,13487, Mimo,64QAM,    ,    , 50 ,  Y ,  Y , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 845, 9, 3000860,13487,     ,64QAM, 28 , 28 , 50 ,    ,    , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 845, 7, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,18178080,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 845, 7, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 845, 7, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -114.4 ,     .  ,   8 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 845, 7, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 845, 7, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -114.4 ,     .  ,   8 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 846, 0, 3000860,13487, Mimo,64QAM,    ,    , 50 ,  Y ,  Y , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 846, 0, 3000860,13487,     ,64QAM, 28 , 28 , 50 ,    ,    , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 845, 8, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,18204248,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 845, 8, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 845, 8, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -114.5 ,     .  ,   8 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 845, 8, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 845, 8, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -114.5 ,     .  ,   8 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 846, 5, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,    16QAM ,   , 2 ,    ,   776 ,  ,       ,    ,
    ,  3 , 846, 1, 3000860,13487, Mimo,64QAM,    ,    , 50 ,  Y ,  Y , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 846, 1, 3000860,13487,     ,64QAM, 28 , 28 , 50 ,    ,    , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 845, 9, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,18197248,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
2849,  * , 873, 7,      * ,     ,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 873, 7, 3000860,13487,     ,64QAM, 28 , 28 , 50 ,    ,    , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 873, 5, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,18002304,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 873, 5, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  ,     .  ,  -96.7 ,  26 , N ,          ,   , 2 ,    ,       ,  ,       ,    ,
    ,  3 , 873, 5, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  ,     .  ,  -96.7 ,  26 , N ,          ,   , 2 ,    ,       ,  ,       ,    ,
    ,  3 , 873, 5, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 873, 5, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,     0 , ACK,
  4 ,  * , 873, 8,      * ,     ,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 873, 8, 3000860,13487, Mimo,64QAM,    ,    , 50 ,  Y ,  Y , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 873, 6, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 873, 6, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -114.2 ,     .  ,   8 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 873, 6, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 873, 6, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,SR,       ,    ,
    ,  3 , 873, 6, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -114.2 ,     .  ,   8 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 873, 6, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,SR,       ,    ,
    ,  3 , 873, 9, 3000860,13487, Mimo,64QAM,    ,    , 50 ,  Y ,  Y , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 873, 9, 3000860,13487,     ,64QAM, 28 , 28 , 50 ,    ,    , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 873, 7, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,17966216,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 873, 7, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 873, 7, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -114.6 ,     .  ,   8 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 873, 7, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 873, 7, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -114.6 ,     .  ,   8 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 4, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,    16QAM ,   , 2 ,    ,  1000 ,  ,       ,    ,
    ,  3 , 873, 7, 3000860,13487,     ,64QAM, 28 , 28 ,    ,  Y ,  Y , 36696 , 36696 ,18075576,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 873, 8, 3000860,13487,     ,64QAM, 28 , 28 ,    ,  Y ,  Y , 36696 , 36696 ,18002272,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 873, 9, 3000860,13487,     ,64QAM, 28 , 28 ,    ,  Y ,  Y , 36696 , 36696 ,17928960,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 0, 3000860,13487,     ,64QAM, 28 , 28 ,    ,  Y ,  Y , 36696 , 36696 ,17888816,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 0, 3000860,13487, Mimo,64QAM,    ,    , 50 ,  Y ,  Y , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 873, 8, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,17970272,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 873, 8, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 873, 8, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -114.4 ,     .  ,   7 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 873, 8, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 873, 8, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -114.4 ,     .  ,   7 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 5, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,    16QAM ,   , 2 ,    ,   776 ,  ,       ,    ,
    ,  3 , 874, 1, 3000860,13487, Mimo,64QAM,    ,    , 50 ,  Y ,  Y , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 1, 3000860,13487,     ,64QAM, 28 , 28 , 50 ,    ,    , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 873, 9, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,17974328,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 873, 9, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 873, 9, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -115.1 ,     .  ,   7 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 873, 9, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 873, 9, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -115.1 ,     .  ,   7 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 2, 3000860,13487, Mimo,64QAM,    ,    , 50 ,  Y ,  Y , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 2, 3000860,13487,     ,64QAM, 28 , 28 , 50 ,    ,    , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 0, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,17989440,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 0, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 0, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -114.2 ,     .  ,   8 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 0, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 0, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -114.2 ,     .  ,   8 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 3, 3000860,13487, Mimo,64QAM,    ,    , 50 ,  Y ,  Y , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 3, 3000860,13487,     ,64QAM, 28 , 28 , 50 ,    ,    , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 1, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,17993496,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 1, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 1, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -113.9 ,     .  ,   8 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 1, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 1, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -113.9 ,     .  ,   8 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 873, 8, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          , 23, 2 ,    ,  1000 ,  ,       ,    ,
    ,  3 , 873, 9, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          , 19, 2 ,    ,   776 ,  ,       ,    ,
    ,  3 , 874, 0, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,17815472,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 1, 3000860,13487,     ,64QAM, 28 , 28 ,    ,  Y ,  Y , 36696 , 36696 ,17892872,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 2, 3000860,13487,     ,64QAM, 28 , 28 ,    ,  Y ,  Y , 36696 , 36696 ,17896928,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 3, 3000860,13487,     ,64QAM, 28 , 28 ,    ,  Y ,  Y , 36696 , 36696 ,17900984,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 4, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,      0 ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 4, 3000860,13487, Mimo,64QAM,    ,    , 50 ,  Y ,  Y , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 4, 3000860,13487,     ,64QAM, 28 , 28 , 50 ,    ,    , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 2, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,18008608,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 4, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,    16QAM ,   , 2 ,    ,  1000 ,  ,       ,    ,
    ,  3 , 874, 4, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,    16QAM ,   , 2 ,    ,  1000 ,  ,       ,    ,
    ,  3 , 874, 2, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 2, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -114.7 ,     .  ,   7 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 2, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 2, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -114.7 ,     .  ,   7 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 5, 3000860,13487, Mimo,64QAM,    ,    , 48 ,  Y ,  Y , 29296 , 29296 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  2 , 874, 5,    SIB ,65535,     , QPSK,  4 ,    ,  2 ,    ,    ,   120 ,       ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 5,    SIB ,65535,     , QPSK,  4 ,    ,  2 ,    ,    ,   120 ,       ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 5, 3000860,13487,     ,64QAM, 27 , 27 , 47 ,    ,    , 29296 , 29296 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 3, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,18027464,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 5, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,    16QAM ,   , 2 ,    ,   776 ,  ,       ,    ,
    ,  3 , 874, 5, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,    16QAM ,   , 2 ,    ,   776 ,  ,       ,    ,
    ,  3 , 874, 3, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 3, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -114.3 ,     .  ,   7 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 3, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 3, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -114.3 ,     .  ,   7 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 6, 3000860,13487, Mimo,64QAM,    ,    , 50 ,  Y ,  Y , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 6, 3000860,13487,     ,64QAM, 28 , 28 , 50 ,    ,    , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 4, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,18042568,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 4, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  ,     .  ,  -96.7 ,  25 , N ,          ,   , 2 ,    ,       ,  ,       ,    ,
    ,  3 , 874, 4, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  ,     .  ,  -96.7 ,  25 , N ,          ,   , 2 ,    ,       ,  ,       ,    ,
    ,  3 , 874, 4, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 4, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,     0 , ACK,
    ,  3 , 874, 4, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 4, 3000860,13487,     ,64QAM, 28 , 28 ,    ,  Y ,  Y , 36696 , 36696 ,17916096,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  2 , 874, 5,    SIB ,65535,     , QPSK,  4 ,    ,    ,  N ,    ,   120 ,       ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 5,    SIB ,65535,     , QPSK,  4 ,    ,    ,  N ,    ,   120 ,       ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 5, 3000860,13487,     ,64QAM, 27 , 27 ,    ,  Y ,  Y , 29296 , 29296 ,17920152,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 874, 6, 3000860,13487,     ,64QAM, 28 , 28 ,    ,  Y ,  Y , 36696 , 36696 ,17950064,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
